Category	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Metabolism;Lipid metabolism;Fatty	88.5619469846	82.1842279807	119.769096929	119.437874987	74.8727320399	57.4283890242	133.047902024	138.209068023	106.873682	124.400583013	119.805177021	176.597339024	181.184723018	141.42776601	195.689463997	103.324980984	72.395804991	111.954767987	96.4794860339	156.650966889
Metabolism;Lipid metabolism;Fatty	12039.0193969	11779.6098462	11176.0687533	11003.2343239	11495.9488471	12917.6840874	11598.3773921	11251.5789458	11470.240624	11574.5647082	9397.83443466	10790.2853185	10138.77065	9177.62490365	10648.1333068	11131.7436152	11316.7946636	10764.5047227	11267.3835609	10779.6306684
Metabolism;Energy metabolism;Carbon	8857.07594246	9066.51554188	7931.40056128	8265.44441414	8635.56315261	9160.91348685	9828.15927778	8797.40468544	9195.00933899	9291.33310595	7997.13119741	8997.52524525	8532.29124783	7397.22545652	9010.93506084	9506.31056749	8953.80881789	8785.66486994	8758.10414807	8224.00084619
Metabolism;Biosynthesis of other secondary metabolites;Monobactam	4760.59665917	4910.82237185	4250.94168947	4358.62545755	4693.69573951	4706.65000598	5217.48154895	4929.11480881	4880.9072	5078.14644952	4585.30081481	5230.81713173	4848.70359847	4100.94473629	4875.47800792	4823.79460523	4923.62871739	4531.75247046	4769.10013467	4539.79473279
Metabolism;Amino acid metabolism;Glycine,	28464.692618	28113.6265954	25127.854578	25165.4998514	27215.6927765	30153.4365307	26600.3320588	24902.5497701	27188.42351	26836.9583017	22270.4961809	26286.3303386	23026.1169793	21712.5861195	24528.0410706	29877.2844272	29462.2277783	27264.2939607	27593.7005187	25847.5945587
Human Diseases;Neurodegenerative diseases;Prion	84.7922879851	23.8547579944	61.1423219637	88.7896489908	49.1610050262	44.3167270187	287.478845053	182.03331403	149.733738	180.038195018	90.6648830161	75.1381810104	100.05295901	81.8308820057	100.792592998	40.8687539934	67.2470099917	30.4192179964	33.5650170118	51.8678169634
Metabolism;Lipid metabolism;Steroid	514.394573911	502.514812882	361.209903785	370.785068961	495.985867265	605.856124255	507.832952092	426.23237407	467.247608	463.039455047	293.175440052	332.660226046	290.434100028	353.124138025	351.800713994	458.806246927	417.012585948	426.468396949	426.32242815	383.927260729
Metabolism;Metabolism of other amino acids;D-Glutamine	1485.86209674	1660.16322461	1550.28417108	1491.88133884	1548.95044483	1550.19348965	1840.87529233	1786.07086329	1695.896949	1777.30207518	1959.85145635	2004.79817528	2063.7368522	1590.17251211	2024.63219296	1517.11434876	1538.92218281	1459.52465582	1695.14119959	1592.68067588
Human Diseases;Cancers: Overview;Pathways	1183.96989379	1075.35722875	1006.1689254	1090.98955689	1071.79273157	1190.5836485	1745.52200932	1391.30793723	1327.441644	1454.02670415	1070.30866119	1193.41340017	1179.17521212	1099.20934208	1211.26894098	1092.76925883	1114.61990786	1028.75915188	1118.70848339	953.295595327
Human Diseases;Cancers: Overview;Transcriptional	16.2451539972	13.053654997	14.5618339913	15.8209499984	12.4149520066	23.3386020098	22.7179560041	24.6283410041	20.97216	23.4420640024	19.6010690035	30.0878280042	34.7968680034	78.8063640055	22.1877109996	19.1526739969	22.7334309972	27.9860749966	14.8246570052	27.8328209804
Human Diseases;Cancers: Overview;Viral	6733.54072883	7351.20365428	6104.35749237	6347.85500234	6754.48809261	8063.06411939	5722.79777704	5791.77202295	6671.923505	6538.04812767	3804.01436267	4838.06920067	4090.5153824	4742.00569234	4680.86124692	7386.51337482	6936.89314414	6818.54677618	6486.89932628	6071.96455171
Human Diseases;Cancers: Overview;Chemical	315.909184945	142.547415967	250.882320851	302.775079968	216.793504116	301.085711127	804.105323146	490.68996008	446.822174999	518.480973053	264.514250047	233.484947032	325.341723032	221.531828016	332.473849994	236.077248962	250.599410969	178.700023978	274.540000096	209.149769852
Human Diseases;Cancers: Overview;Proteoglycans	890.757630844	961.214722775	932.312306445	893.546616907	905.825694484	854.66298636	1006.98874118	960.513381157	952.029816999	970.497080099	883.526242156	893.354403124	879.300702086	761.659144054	894.376346984	869.573811862	865.098365893	815.650837902	859.090601302	786.650931444
Human Diseases;Cancers: Overview;MicroRNAs	490.734769915	443.770897896	586.793373651	564.970668941	426.107627228	451.73836119	969.996239175	832.865261136	682.732526999	769.874445078	565.4591181	531.140501074	460.933675045	490.213476035	567.77968199	719.087888885	743.258810908	550.995893934	630.573676221	568.419501599
Environmental Information Processing;Signal transduction;Apelin	661.362096884	720.099751831	640.357560619	612.799219936	667.890189357	704.137485296	434.557422079	483.464019079	557.724335	539.628947055	324.500517057	428.904935059	342.717830034	467.294635033	370.232438994	617.543390902	610.985731924	567.812263932	519.120246182	504.734493643
Environmental Information Processing;Signal transduction;VEGF	3.93140399931	2.25998499947	4.34764099741	4.07657599958	2.68119600143	4.74938400199	4.83643600088	5.88242700096	4.224625	5.41104100055	4.23158700075	6.92834100096	6.28406000061	16.1340800011	4.94086799992	4.33439199931	4.61145199943	4.67833499944	3.44569500121	5.06925199642
Human Diseases;Endocrine and metabolic diseases;Insulin	1356.81204676	1546.62458064	1491.11408811	1512.34045284	1325.10953471	1331.23064356	1595.11100729	1547.86570725	1586.888825	1594.91610716	1156.3229172	1297.87464418	1119.89942411	1064.15634908	1313.06280998	1657.71920374	1595.1471568	1418.99999983	1422.2601305	1346.29823605
Human Diseases;Endocrine and metabolic diseases;Type	863.22375685	879.744897794	769.639015542	783.660868918	855.657290457	856.05165436	882.519181161	759.594789124	851.663598999	865.444498088	601.606456106	732.469399102	673.301600066	634.183876045	718.732449988	869.792643861	835.332793896	792.918975905	759.770869267	725.633569488
Metabolism;Lipid metabolism;Biosynthesis	5856.22130298	5345.13710475	5162.90057293	5025.04772048	5547.86583096	6615.68238778	5655.99045903	5378.41778888	5332.348013	5454.72844755	4206.61854774	5096.01913871	4866.51529548	4297.4886663	5026.23653991	5182.55423517	5121.14658236	5157.85835238	5014.09988976	5061.36604942
Human Diseases;Endocrine and metabolic diseases;Non-alcoholic	785.544989863	834.053663805	677.483040597	713.005611926	779.180525416	776.114507327	659.96856512	644.993070106	756.427026	738.272634075	512.302360091	765.977960106	605.108721059	880.408408062	591.64744699	828.306643868	783.572344903	750.91697091	649.308698228	746.735727473
Human Diseases;Endocrine and metabolic diseases;Cushing's	870.747756849	962.048282775	725.272000569	740.798721923	878.150303469	993.396986418	691.251978126	750.439563123	783.703993	803.847221082	672.465363119	847.077713118	724.736339071	672.613965048	757.064174987	784.078885875	783.849908902	818.622807902	781.253243274	717.392201494
Metabolism;Xenobiotics biodegradation and metabolism;Chloroalkane	8163.48928158	7215.49247631	6673.44258603	6597.12813431	7662.24597009	10086.5143242	7137.3432063	6248.74768402	7130.798624	7104.00582472	4456.43635979	5758.6395218	4864.68268748	4922.21820835	5582.9588859	6989.12860389	7221.5906811	6190.77384926	6248.14769719	6324.44508253
Metabolism;Xenobiotics biodegradation and metabolism;Polycyclic	131.967142977	157.554531963	160.118347905	150.784353984	163.520709087	173.204789073	196.574753036	217.250199036	201.281503	184.624944019	156.418350028	238.049943033	138.999259014	223.124208016	193.476625997	276.044521956	249.586542969	268.081662968	227.40003108	188.241689867
Metabolism;Xenobiotics biodegradation and metabolism;Aminobenzoate	4326.60072124	3690.31157114	3484.01626393	3500.34266564	4046.27612316	4722.44276399	4714.79194186	3918.81158364	4320.142665	4313.38592344	2642.93138447	3090.28741943	2964.23175629	2822.6615782	3288.51718594	3478.03673345	3714.63366754	3412.67949059	3444.35460421	3289.57480468
Metabolism;Xenobiotics biodegradation and metabolism;Naphthalene	3477.20512039	3281.00371323	3238.11940907	3052.27036468	3392.22318981	4249.68865979	2475.68899345	2307.82285638	2832.107275	2831.32887529	1535.87785827	2277.73176832	1549.00171115	2042.95611414	2073.96720397	3129.1210185	3191.2826846	2877.79423765	2750.81644296	2866.22094798
Metabolism;Xenobiotics biodegradation and metabolism;Dioxin	116.71770198	134.138462969	135.867823919	131.425359986	121.511885065	193.909877082	113.640540021	109.752019018	128.610665	132.655050013	98.5864670174	78.3703160109	73.9085940073	70.448820005	71.9796409988	132.446919979	110.270401986	101.852735988	139.479220049	81.4888139425
Metabolism;Carbohydrate metabolism;Pyruvate	33329.2589952	33205.2799882	29074.9949187	28993.518615	31677.6795519	35444.0068869	29928.8495404	28891.4422727	31012.283748	30784.8926171	24926.1333854	28834.637412	25962.9912975	24445.6068887	27983.4316665	32754.8898838	32600.452217	30557.1298103	31229.127633	29268.5996893
Metabolism;Xenobiotics biodegradation and metabolism;Toluene	262.035335954	225.871465947	317.025468811	343.322399964	226.587587121	207.481505087	624.064184113	466.910002076	394.800982	468.229566048	339.72462306	505.52395007	360.613894035	326.690994023	478.907470992	444.384795929	477.34693394	379.676098954	356.308533125	313.088375779
Metabolism;Xenobiotics biodegradation and metabolism;Xylene	555.282845903	650.047988848	558.444855668	527.234625945	544.262521291	715.970124301	431.649759078	458.893520075	534.895075	526.096195053	382.110144068	610.321241085	346.838974034	464.983380033	454.283798992	782.488335875	703.039453912	696.559183916	667.639235234	498.188503648
Human Diseases;Infectious diseases: Bacterial;Vibrio	402.19748293	451.380158894	303.148694819	274.380302971	392.076635209	497.361129209	331.78675506	302.66235005	332.034196	324.147742033	197.688767035	220.359678031	216.433561021	299.453736021	239.044260996	291.686962954	291.175643964	275.265394967	266.624520093	271.127985808
Cellular Processes;Cellular community - prokaryotes;Biofilm	4227.96817026	3311.23217522	3557.18070088	3457.00344464	3785.08545102	3634.60609153	3961.05898172	3654.5050896	3804.563606	3628.36759337	2317.46370541	2663.58476737	2686.09467326	2866.2918222	2611.32235996	3078.89739851	3312.58518359	3090.91534863	2858.903289	3086.14552982
Metabolism;Biosynthesis of other secondary metabolites;Novobiocin	3621.49433037	3789.19544211	3407.32156397	3420.10147464	3534.02198789	3702.59146956	3184.86562558	3129.50441551	3480.961819	3325.29377434	2848.3964225	3170.93541944	2806.87297727	2706.66933819	3058.08929495	3812.97083239	3735.35386754	3495.11715558	3531.65041224	3339.43893464
Metabolism;Amino acid metabolism;Phenylalanine,	18889.6659687	19017.0521335	17217.0809728	17515.0246842	18160.5466127	19188.5372391	18415.4643323	17323.8808938	18667.294072	18506.0424969	15164.3550407	17201.5937674	15574.9820305	14327.390705	17201.9138907	19468.0987729	19185.2138816	17953.9418908	18426.0643595	17273.3050438
Metabolism;Biosynthesis of other secondary metabolites;Phenazine	3027.72662547	3139.20001526	2650.87929142	2717.70837072	2888.78548154	3126.07066631	2655.11498248	2602.08526443	2836.75377	2800.91136428	2352.30127542	2524.53275935	2260.58478222	2160.20877015	2413.94045696	3040.96122452	2788.56120565	2832.99910666	3023.01148106	2766.89986905
Metabolism;Biosynthesis of other secondary metabolites;Staurosporine	116.84622998	140.421947967	152.063085909	155.871290984	145.571268078	113.236201048	174.523104032	197.111190032	144.724779	166.173623017	110.47923002	182.687147025	109.788771011	122.097386009	192.321150997	172.302465973	186.418440977	143.484896983	150.765549053	163.028048885
Metabolism;Amino acid metabolism;Phenylalanine	11545.015769	11356.4913113	10271.0988509	10137.4413429	10980.2576339	12234.8997051	9679.19787076	9566.02863157	10551.028482	10176.698355	8227.78830845	9491.25992532	8600.66951984	8212.19959758	9395.27304484	11019.4678452	11254.1391516	10346.4243448	10757.0354878	9827.12808406
Metabolism;Xenobiotics biodegradation and metabolism;Chlorocyclohexane	2175.28542862	1773.13791058	1701.12823999	1776.99309482	1961.46365305	2543.42956807	2554.42851146	1994.37695033	2142.223757	2281.94059523	1408.11183625	1795.58041925	1584.08072616	1328.04421609	1762.92562197	1740.50918472	1764.16603578	1561.21584981	1712.9982436	1437.20447698
Metabolism;Xenobiotics biodegradation and metabolism;Benzoate	8762.64715247	8283.92460006	7541.38441751	7476.99801422	8251.2772744	9203.40118987	6861.08353125	6876.77770913	7531.80076	7387.47555975	5341.08453495	6594.67648392	5587.48374455	5584.6694144	6414.20937389	7753.14851176	7710.82603404	7561.36970309	7432.60868061	6910.09381912
Metabolism;Xenobiotics biodegradation and metabolism;Furfural	33.3332499942	17.8082519958	33.8291929799	25.3687809973	29.5936450158	30.3002130127	25.6602090047	34.1701820056	33.749653	24.6462700025	43.9374130078	27.4432390038	47.7445860047	47.9950980034	38.1339119993	45.9211739927	50.3229539938	60.7828789927	51.344965018	57.1499719597
Organismal Systems;Immune system;Leukocyte	0.952185999834	13.2382949969	0.404081999759	0.264132999972	1.89790200101	1.38629800058	0.834546000152	4.01898500066	9.99249699999	6.44695400066	0.215462000038	0.250838000035	0.111707000011	0.0398140000028	0.229305999996	1.8686659997	0.824309999898	0.541207999935	0.139807000049	0.377711999733
Metabolism;Lipid metabolism;Glycerophospholipid	11113.8604071	11064.0124164	10167.6492239	10169.1594369	11159.1823	11193.9169867	11502.9683631	10728.0325548	11138.31058	11281.9948081	9562.42827169	10454.2276775	9867.67881996	8705.24154562	9954.53190183	11001.5642632	11008.6606666	9982.3402298	10427.4892927	10287.7402157
Metabolism;Lipid metabolism;Ether	211.699828963	233.484242945	224.736568866	242.323005975	228.172668122	178.804774075	200.592219036	212.673061035	236.578612	217.308115022	166.613262029	232.754209032	198.633075019	253.205995018	190.575819997	291.986211954	406.811649949	245.24509597	225.151848079	215.791478848
Metabolism;Carbohydrate metabolism;Inositol	3348.96735942	3481.03712619	3091.34542716	3054.26407568	3351.06437979	3542.35505249	3264.55713059	3073.6504675	3158.063221	3180.42492832	2432.30038343	3048.76354642	2705.97864126	2527.07542518	2805.28891895	3404.41831146	3297.62893459	3084.81529663	2906.92587502	2750.35865106
Metabolism;Glycan biosynthesis and metabolism;Glycosylphosphatidylinositol	7.06617799876	4.84641299886	7.46350499556	7.88127499917	5.9910330032	9.503970004	9.3580480017	10.9426720018	8.18272	10.8222760011	8.4265370015	13.9027450019	14.4564010014	32.0149720023	11.4321959998	8.01341899872	8.70394499892	7.99702199904	7.23338900253	9.44119699334
Metabolism;Lipid metabolism;Glycerolipid	6109.39669894	5758.30124865	5277.57218986	5414.61775243	5747.54529807	7061.32706097	7023.53049528	6268.01002703	6248.267185	6393.00896265	5162.34370391	5778.8157978	5481.13547354	4849.41223734	5776.8685369	6101.31404703	5948.05424426	5350.37596236	5595.07623996	5502.03084211
Organismal Systems;Circulatory system;Vascular	13.7990989976	10.6358699975	15.7739619906	17.6870289981	11.230547006	18.6691210079	21.3695580039	24.619715004	14.983712	20.7834480021	16.990551003	31.4123510044	26.4965100026	64.6669410046	23.2291839996	16.5492089974	21.1567449974	14.7250179982	13.1473050046	26.3222499814
Genetic Information Processing;Folding, sorting and degradation;Proteasome	4474.34929122	4732.14494889	3578.83926587	3635.94511262	4434.26132336	5091.12298214	3342.76355061	3225.96515253	3927.646987	3634.38325737	2324.43715541	2942.42857441	2496.31185524	2867.4755092	2619.43283796	4087.86728035	4151.62004248	3996.67149552	3547.64024424	3524.19661151
Environmental Information Processing;Signal transduction;AMPK	3464.9151744	3700.05963913	3467.00518894	3407.95237864	3613.12435193	3491.32147347	3390.18535062	3406.85321856	3513.642382	3446.89753435	2977.24954053	3530.86886149	3280.98695632	3101.99704222	3476.87627094	3726.99455341	3870.68339652	3416.78843959	3288.43269415	3406.74685959
Environmental Information Processing;Signal transduction;PI3K-Akt	713.714567875	800.476047812	682.120347594	668.262188931	706.502076378	744.202706313	598.011758109	596.583664098	665.093647999	661.895631067	404.491077072	502.71552207	418.727858041	557.897513039	453.722496992	703.343333888	696.180008914	626.704070924	599.28353121	550.917543611
Environmental Information Processing;Signal transduction;mTOR	671.296144882	722.277101831	643.355651617	615.638477936	675.140153361	715.085930301	448.043962082	491.85965708	564.519484	556.957017057	333.205221059	438.010433061	354.692894035	501.276514035	377.975743993	624.528735901	619.826040923	584.09093293	526.085149184	512.745697638
Environmental Information Processing;Signal transduction;ErbB	5.62784099902	3.77921199912	5.41244799677	6.80610599929	4.07482500217	7.130365003	7.7239030014	10.2819740017	6.095502	9.18780800093	6.95126100123	11.4484400016	10.693623001	25.3807840018	7.52205399987	5.47495399913	6.78620999916	7.75146199908	5.30193400186	7.09088799499
Environmental Information Processing;Signal transduction;MAPK	1128.9106278	1080.22235375	833.175135504	892.290855907	1088.03920958	1394.03852059	1237.27428122	1047.82403217	1027.110008	1134.42374312	953.882515168	954.751249132	1037.2192301	781.917055056	1032.42898298	827.619581868	855.340718894	767.183513908	794.579241279	743.983166474
Environmental Information Processing;Signal transduction;MAPK	11.8260839979	7.53304999823	10.7242439936	13.1189109986	8.74233000467	13.4302060056	14.8997960027	18.7077780031	12.638329	16.9748430017	12.7872980023	22.1040160031	21.9692550021	47.1995030033	14.7608499997	12.1914029981	14.6110549982	14.5727949983	10.0347900035	16.948199988
Environmental Information Processing;Signal transduction;MAPK	84.6114059852	33.8840659921	68.5521469593	85.4413059911	52.0850890278	72.6897580306	194.598030036	160.058756026	114.179399	127.187271013	66.5284930117	157.268150022	94.0835150091	220.326191016	94.7984769983	75.6292659878	81.0622039899	46.2507259944	62.2396580219	66.4185009532
Environmental Information Processing;Signal transduction;MAPK	1872.63763767	1699.9932176	1438.46294214	1447.51187185	1770.36428695	1916.06474581	1719.67777831	1581.65724626	1656.027393	1611.06607616	1090.90108019	1341.28430119	1250.38720212	1119.93922308	1316.38269798	1532.55143976	1455.28586582	1414.08618283	1465.87078951	1309.36087708
Metabolism;Energy metabolism;Sulfur	5622.38241302	5558.5445077	5068.48985998	5172.84819646	5442.10079191	5413.37314128	6210.97364513	5614.21272592	5916.44115	5735.59081958	4769.14425984	5576.82111277	5157.6044785	4860.28013734	5817.4494299	5965.25222505	6043.08766625	5490.60065334	5905.70576007	5230.54942031
Environmental Information Processing;Signal transduction;Rap1	9.08182699841	18.2188209957	8.19384699512	7.87190399918	7.61480400406	10.9407340046	9.9301090018	14.6566390024	18.064473	16.6459950017	9.74001800173	23.1082930032	15.2644180015	36.8041760026	17.1624899997	11.3757009982	22.3262809972	10.1801929988	8.34725700293	16.8603469881
Cellular Processes;Cellular community - prokaryotes;Biofilm	3675.90211736	3529.27298417	3563.34335088	3737.92114161	3374.0377048	3263.91569037	4566.14872983	4097.40024567	4010.802837	4183.77915942	3365.53636059	3867.25615954	3642.77386636	3252.96814923	4295.07232493	3951.18899837	3529.71095556	3835.90331754	4139.21786245	3537.4700815
Cellular Processes;Cellular community - prokaryotes;Quorum	56807.3661811	59426.1818811	55451.261119	54171.9569794	56953.2142514	59393.514774	50436.8540622	50408.0132463	53830.126757	52457.1491593	37297.7606716	42910.337718	37892.6029757	39370.5316428	41917.0121893	55883.1633061	55705.7366871	53994.8200935	54569.0023961	52832.3057627
Cellular Processes;Cellular community - prokaryotes;Biofilm	627.411227891	465.575113891	594.374024646	741.406860923	525.721597281	341.765476144	1609.87577929	1246.8869592	1046.872211	1169.57867412	1068.21645419	1147.95775516	1153.57796611	938.619600066	1217.45253698	680.310586892	674.945305916	589.81242093	745.741468261	651.13968554
Environmental Information Processing;Signal transduction;Two-component	19226.2951726	18956.0915326	18818.4317218	19203.221271	18395.4556478	19662.3246223	21860.778842	20445.3235013	20056.357034	20788.9265661	17811.9608801	20105.5710138	18271.0438138	16541.8621332	19990.8767737	20070.9802358	19996.5714185	18843.2173387	19653.4135879	18761.1543487
Metabolism;Biosynthesis of other secondary metabolites;Penicillin	899.296663844	784.152687816	696.634444585	699.552734927	884.429076472	938.061309395	858.951684156	808.993965133	906.024447999	859.267406087	519.755172092	680.846934094	601.899549059	537.906247038	710.353890988	833.006305867	864.681596892	767.892010908	845.654845297	776.649611452
Metabolism;Amino acid metabolism;Lysine	8689.50395949	8725.70403796	7760.79492238	7841.25618518	8435.5330625	8863.78868373	8214.58753949	8095.86978632	8277.01517099	8169.02812483	7611.83974535	8467.33621818	8215.1919228	7117.3641705	8544.23807985	8297.33596368	8378.73225096	7803.76816506	8034.39972082	8012.03663234
Human Diseases;Drug resistance: Antimicrobial;Cationic	1535.65619673	1711.9565966	1782.90430994	1976.58635179	1549.98264483	1157.84717449	2450.53618445	2517.38899041	1846.548459	2105.29453921	3502.05191462	3305.66974346	3612.80196935	2459.57737218	3345.04501794	1771.78713272	1750.11030378	1820.22275578	2055.47022572	2091.44789752
Genetic Information Processing;Replication and repair;Mismatch	12793.3879398	13390.7680969	12499.2611616	12686.1023067	12653.1046998	12824.7011764	12943.5940814	12273.818717	12938.260066	13102.3342413	13799.0344424	13573.0351279	12831.2383573	11072.9405188	13387.6494498	13740.3358298	13338.3836893	13251.0127544	13933.7279209	12875.8363829
Metabolism;Lipid metabolism;Steroid	2435.48636857	2421.17544643	2164.19389571	2146.29844878	2578.27344038	2498.74316205	2538.03932146	2516.91202441	2190.980859	2356.91939224	1892.58598834	2108.72352529	2326.82899923	1900.27185913	2230.24299296	1756.93814972	1769.68008478	2007.81999476	2153.30503875	2093.90318452
Human Diseases;Drug resistance: Antimicrobial;Vancomycin	976.24670583	832.330320805	1055.79699537	1089.77720189	812.535042434	564.887013238	2001.01156736	1688.32627628	1358.711713	1527.30352416	2032.07521336	1961.65080327	2135.84883021	1489.23912711	2019.97133896	1043.04791083	1025.66501887	1034.11256088	1298.07858146	1201.66463815
Human Diseases;Drug resistance: Antimicrobial;beta-Lactam	2257.60204761	2430.24922243	2455.05676554	2714.49478872	2271.68233621	1618.94886268	3581.23736965	3619.96951059	2798.005401	3114.46576732	4373.10617177	4700.79880665	4566.02586545	3493.27000125	4500.81809892	2652.31624958	2765.14877666	3020.68791864	3074.76129508	3101.84007981
Metabolism;Amino acid metabolism;Tryptophan	10188.6002742	9582.84907876	8544.02878291	8676.34313109	9562.0957721	10601.2565885	9946.72038181	9222.72759551	9672.41669399	9516.33381597	8026.63091442	8928.57371924	8506.26927083	7635.76973654	8987.25477684	9562.31677348	9584.09059481	8740.65104695	9192.47314722	8661.77927188
Metabolism;Amino acid metabolism;Arginine	14345.6185095	14054.2079977	12120.6256728	12014.4072077	13850.2034564	15379.5333555	12603.3231923	11695.7202149	12890.711679	12941.0262593	10085.0864188	11818.1871316	10544.665417	9963.7075197	11595.9688068	13594.4101348	13404.1550053	12957.8107194	13073.7768396	12100.8305955
Human Diseases;Infectious diseases: Bacterial;Epithelial	289.920384949	308.632690928	215.186589872	237.111099975	294.269230157	363.457500153	395.930982072	301.040836049	307.645616	340.366053035	306.490975054	278.099730039	289.772872028	332.458655023	298.491318995	332.139651947	339.046844958	286.479474966	315.243201111	258.804347817
Human Diseases;Cancers: Specific types;Chronic	9.7272129983	5.96900799861	9.76771899418	10.6387849989	6.11849000327	12.6847440053	11.7493730021	14.4057560024	12.162144	14.4245850015	11.506362002	18.8693460026	17.3047690017	40.0327220028	11.4636859998	9.58332299846	10.9292019986	11.9569159986	7.69856000271	11.1630069921
Human Diseases;Cancers: Specific types;Acute	3.48669799939	2.5689639994	3.76983199775	5.06820999947	2.74497000146	4.33590800182	5.21407000094	7.38760600121	4.087569	6.23839200063	4.64177200082	8.08504500112	7.1581010007	15.9157060011	5.16586999991	3.63616199942	4.17095799948	5.48256899935	3.4164960012	4.70109199668
Metabolism;Metabolism of cofactors and vitamins;Riboflavin	5648.42062502	5891.66188462	5397.90382679	5455.01538443	5546.89993796	5868.92134947	5546.82244901	5131.25407684	5693.674384	5557.64353756	4960.65342288	5221.00242973	5055.89350049	4325.99258531	5367.31829291	5494.30981612	5343.50388234	5124.32352738	5518.31114494	5110.46036239
Metabolism;Carbohydrate metabolism;C5-Branched	8590.1542965	8064.96849011	6892.6951839	7896.02748618	8397.37371548	9445.80765498	8264.7714475	7507.82901323	7774.26531699	7667.39340678	6200.8525911	7248.19517001	6576.31146364	6026.37621943	6989.64999688	7926.95840774	7803.90099703	7005.09131016	7273.99387455	7523.47572469
Human Diseases;Neurodegenerative diseases;Alzheimer's	444.280677923	438.788378897	464.921038723	553.575471942	431.17536823	389.009251164	749.422328136	700.114738115	563.099997	644.900307066	610.660773108	833.390028116	699.385128068	889.329987063	666.855128988	532.559259915	523.391758935	576.178362931	473.188069166	539.782422619
Human Diseases;Neurodegenerative diseases;Parkinson's	198.176021965	155.372200964	183.187748891	249.772740974	194.092139103	181.908534077	228.215443041	292.434422048	226.479381	234.769907024	269.449996048	543.110559075	348.952596034	671.844728048	255.128764996	230.559372963	182.165936977	277.286490967	185.468483065	244.837382827
Metabolism;Metabolism of cofactors and vitamins;Ubiquinone	7475.1253027	7411.29405726	6761.05615898	7110.29603426	7212.09467085	7474.35776015	8609.51256556	7268.91965619	7732.89911399	7996.47977881	6127.21884308	6850.92306695	6402.32714262	5528.95340539	7252.54032587	7045.48241288	6970.23459914	6545.69959421	6907.90288942	6529.97107039
Human Diseases;Neurodegenerative diseases;Huntington's	2209.38734561	2223.16982848	1825.37710991	2135.76738478	2154.46050215	2653.21948012	2441.54898744	2318.58072938	2231.063702	2494.79823525	1713.3487203	2050.82685228	1926.54757219	2228.79542116	1906.55475197	2082.42131767	1811.12773677	1907.08536577	1791.59179563	1750.65516876
Human Diseases;Infectious diseases: Bacterial;Staphylococcus	70.9907979877	41.1592749904	100.24734494	129.884648986	66.6910990357	81.7238240344	211.727727038	146.280206024	120.685111	128.540619013	65.0931780115	64.4295690089	71.251676007	63.1083580044	75.7211149987	72.9049249884	57.8142679928	61.7490249926	58.6377580206	68.9747309513
Human Diseases;Infectious diseases: Bacterial;Tuberculosis	3072.08479447	2873.39137833	2461.79675953	2613.31570173	2874.67189253	3090.6313883	3571.77489365	3163.29694652	3077.120244	3141.29805832	2329.64446641	2654.05702637	2702.08967426	2278.11543916	2670.36985695	2517.4860266	2468.84604469	2362.64465072	2578.9323759	2305.33111137
Human Diseases;Cancers: Specific types;Hepatocellular	204.518227965	50.6674969881	193.766228885	250.303586974	123.534077066	119.10038805	830.52332615	463.951308076	389.028401999	476.497976049	279.199042049	196.992590027	299.896854029	190.930935013	331.793930994	202.666294968	222.689441972	112.733946986	233.655521082	136.289212904
Metabolism;Carbohydrate metabolism;Pentose	15435.0821013	15298.3756914	14361.2522395	14420.1051105	14825.0613079	15256.4853894	15291.0879288	14707.2705864	15350.470669	15206.5766755	13899.7966905	15661.2299652	14724.7149334	13083.7302949	15137.4124047	16747.2252573	16188.333763	15473.0344991	15893.3404066	15225.8259702
Environmental Information Processing;Signal transduction;Jak-STAT	5.55541199904	4.00579899907	4.61416999725	6.37695999933	4.23387600226	8.06604400339	7.03782000128	8.73411700144	6.078106	10.3838220011	6.15188500108	13.1489530018	11.4250530011	24.0308120017	7.05554599988	5.37321799914	7.81870899903	8.06592199903	4.68807200164	7.18457399493
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis	0.0	0.348322999918	0.757391999549	0.0	0.0	0.0	0.0	1.97050800032	0.0	0.0	0.0	0.0	0.0	0.0	1.33808199998	0.0	0.677760999916	1.47845699982	0.0	0.0
Metabolism;Metabolism of terpenoids and polyketides;Polyketide	5042.83270012	4710.0140159	4617.87611325	4527.94376853	4860.9464906	4849.33033004	4679.62800785	4643.58564176	4766.954726	4715.59725048	3976.2202517	4272.88333859	3779.97711237	3578.23533125	4348.65328892	4806.04494224	4553.96577743	4580.97669645	4621.59226462	4544.98466579
Metabolism;Carbohydrate metabolism;Amino	18731.5243797	19154.3221635	18229.6417571	18224.9269551	18276.5534828	17748.0174745	21268.6500519	20147.8840493	19691.837248	19984.344203	16530.3742729	18838.4564176	17776.3328557	15795.4476301	19350.5831197	18936.648815	19175.6207766	18135.1713148	18589.9685545	18703.4347448
