#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_1295_length_21109_cov_38.691650	532357.17076	167668.987847	92622.694061	93027.0321498	374950.877606	1721676.558	277024.120347	178631.454228	257370.249084	328277.924498	0.0	1079.45921832	3682.84785962	7553.75362144	0.0	890.064301166	960.980532489	0.0	966.016918546	8418.66795522
NODE_1297_length_21085_cov_28.773942	34010.1714699	31800.1938087	116922.103964	130709.339947	29001.8739188	26102.9097356	87809.0373827	263344.535901	106563.065336	81612.5981502	45503.9460787	82609.6901153	131973.839834	75996.3560372	60971.5241057	65567.2429672	46014.6576481	70397.5961938	47542.7454095	63158.9546122
NODE_1299_length_21080_cov_13.005279	5911.97940126	8168.17959595	5806.39502195	8284.42578704	8015.15787172	4467.89617847	11330.2344264	12495.2928364	5943.30517775	7199.831011	29584.59074	40549.8289722	17956.3529282	17368.828239	25313.7114079	151314.577653	114359.592928	99809.0002514	212292.896527	217687.365873
NODE_1303_length_21045_cov_37.042449	141712.950413	114078.282638	110324.471546	105548.515652	113360.48522	48085.5710226	308755.638337	327484.601069	230218.882643	290658.361499	37466.9304976	107950.801761	321427.30086	93703.1626566	118470.970918	85450.1693853	50981.2425131	98677.2244712	84047.4337722	135907.646736
NODE_1306_length_21023_cov_23.794401	144795.99087	243148.08614	80980.7339958	84666.4813656	339575.060804	247542.895865	138681.576677	91111.3675948	186380.794967	130187.1797	37672.7668596	34000.0998293	87989.9428641	30086.585598	30377.6224328	50877.9688182	95830.3945721	129548.452519	60185.2327492	84503.2613288
NODE_1309_length_21013_cov_24.886392	41947.9624714	22879.5038645	29033.4686596	32219.0601673	35497.6158342	39843.1710419	67984.2581748	51852.9444154	40081.8874291	67333.8352246	44492.9748693	79885.4611323	82603.4361585	179871.582572	58730.4758366	48066.7166615	53818.8636171	48772.5887668	29948.5671778	69759.4985614
NODE_1310_length_21012_cov_25.192108	40814.2707038	26946.9916735	39485.5507549	48788.8900029	34352.5603193	42590.9932752	46739.2075085	51852.983539	35366.3924191	58151.9880809	53859.9321537	78805.9727084	73624.8465189	185257.113872	50629.7477944	48066.7363573	38442.0782546	46504.1262294	39609.4176357	78178.8075929
NODE_1312_length_20993_cov_24.571974	137643.09787	509202.233173	14228.7568906	4611.2108363	199247.903027	59078.5693565	114724.885619	68228.5547213	121031.344809	132223.9437	16402.0362207	56136.5460082	1795.75121672	14002.2145329	17214.337439	42844.9404091	25520.4709043	40643.2032387	12165.671911	37285.7905299
NODE_1313_length_20990_cov_20.929544	92317.09761	124345.286134	388570.084724	438146.100389	175897.974497	61826.5226577	130804.973889	344215.587277	279853.760256	153401.058825	3540.6396541	3247.26176474	10983.1945089	4471.3305176	11540.53382	3818.5475376	7903.29160089	3541.01664528	5125.5335961	9654.29051193
NODE_1315_length_20981_cov_13.757527	9070.0259621	6609.74544573	85941.1558353	86533.5400674	9160.90456048	16487.1681247	8498.203097	20468.7508423	17683.592489	9182.10276471	1170.90432166	29148.0872251	1795.77541499	156179.954056	31391.1048288	185149.673823	57664.3887422	222317.285657	11593.2417576	108249.990826
NODE_1326_length_20925_cov_23.371299	32880.1669122	22372.1776144	23228.3391532	35903.9371973	34354.952177	43967.410122	53823.8711019	62773.4090927	45979.183979	54074.5080476	55034.155117	70174.1816336	80813.1008432	173421.434257	57721.343563	47179.2720863	50938.9510877	54447.2024454	29950.2912014	57735.6689085
NODE_1328_length_20915_cov_18.216395	52155.1190301	33558.4439292	32519.926091	31301.1299284	29774.5345051	17861.8882845	36827.0806233	24563.6801276	21221.3178921	25507.0243293	330207.304545	125234.855059	188565.362878	122796.29546	86076.3004364	84567.1828002	21144.6156499	21552.1721206	182601.349603	103443.793966
NODE_1329_length_20914_cov_34.442495	143993.555508	548529.628076	29570.8913558	27618.6711108	173950.17516	79579.4184385	151557.733781	94900.4912108	132043.850593	121413.513438	58132.5600993	62968.1385486	23346.2060966	37700.6509364	37567.2176046	57668.8110934	29850.1458941	70328.1807922	47526.2831792	37330.3740556
NODE_1334_length_20881_cov_22.038366	125424.003189	508515.843125	8130.19181676	1843.52040452	185822.397399	62510.5127663	100568.44366	49420.4532903	98428.215774	120095.590603	7031.24832974	41026.2398715	1812.17909773	7549.24954259	7088.79825172	4450.99541992	10572.5701254	34030.5570282	3064.89416594	8429.43269876
NODE_1341_length_20826_cov_34.084830	148538.032654	492862.695819	18889.4058468	18452.4536756	184386.35588	49466.5924148	131735.126966	91657.6299313	120992.321919	145096.23034	47906.6468655	44761.5977622	30531.7165388	40891.6465609	17588.9140337	45493.3972824	38083.1454791	49596.117937	39488.6240833	42191.1933223
NODE_1347_length_20776_cov_23.747937	78240.3809825	27459.0783295	98731.8735276	95756.1102665	36649.7111527	19237.6475907	55245.5425059	96900.0944534	71923.9736026	51019.1624893	15223.8125431	158719.163716	41309.2219186	105573.692304	35446.5911195	70330.7047068	89393.1484331	74872.8634883	23189.617039	61350.7877856
NODE_1350_length_20767_cov_22.562524	43089.1730398	17289.1317004	34846.7971496	31305.123964	25196.8677816	41223.8041763	55245.8648575	60051.169047	36551.7624885	57141.8314285	35132.1175816	74501.3322631	79026.873152	197144.188156	47599.9969763	44513.3633339	49022.3855416	53318.9051481	28020.9406684	55336.3665963
NODE_1356_length_20739_cov_12.869513	4537.02043861	6610.75527618	1186.36129955	3683.04771097	4103.42795322	2748.88948739	1416.58279923	0.0	0.0	3089.39609968	73778.9263737	137128.51034	16164.9349174	148669.527487	174964.326815	160454.734652	166295.03445	205350.733936	136242.308696	83006.2429048
NODE_1358_length_20736_cov_23.575794	52161.7506724	23900.1015545	38332.4000465	39592.8504207	26342.8378494	37102.1811617	49580.600669	51863.586407	42448.1814136	54081.8841861	55041.5441363	85300.5998139	75436.5565851	191762.633025	58741.6860998	33830.8473251	43256.0257316	40840.9119707	24156.4931656	63758.5614036
NODE_1359_length_20733_cov_24.616984	235862.31255	76300.8670531	69978.2070437	88035.7717253	127391.798357	19238.2170645	72246.1642682	223598.18194	172817.291519	71429.0613957	0.0	18355.8595335	28845.5108993	11935.8674972	77389.2566718	21562.3746134	42606.1887039	2370.5223966	1932.51531016	16841.9244312
NODE_1361_length_20707_cov_23.343550	30617.3189628	20340.8530834	48787.8095907	42356.2162805	28634.1981898	39851.2819071	39665.2334655	51864.7107642	34195.109384	44899.1247604	44502.6008698	88541.7902361	82622.8670107	190689.87905	43550.7536683	38283.0271635	51908.3442627	48783.226563	31887.1900591	44511.6566759
NODE_1362_length_20706_cov_10.858021	10339.639579	11937.2022998	14441.927361	24499.0033513	8017.59342365	5613.23465536	4249.85068266	8201.41927917	10612.2815492	11224.7805242	65582.8311889	128005.858874	53884.50738	39861.7498161	91152.8270218	197002.044403	123042.091883	125928.893347	82133.71179	174521.899384
NODE_1363_length_20705_cov_23.509685	41957.1247959	24917.5719906	37171.7176411	46960.2283325	17180.5555832	46722.2585485	46748.3755125	47770.2066844	38911.716443	50001.380985	50358.2822198	74504.785939	77234.5411793	187458.163499	60768.5834952	37392.7607168	54792.2174912	54455.767428	34786.0561688	68572.0914548
NODE_1365_length_20695_cov_6.812597	43733.6299082	116117.349995	90606.7978204	97941.405519	52687.4460905	30232.2444958	39665.5479311	41584.6971759	50822.7160463	33739.2293879	53993.2274955	84223.4412067	69604.2355123	46917.1340505	47656.5515463	34722.0815969	37637.2211274	27840.3874484	20693.5355274	23137.9628376
NODE_1366_length_20694_cov_22.599835	163305.533771	195950.02777	47135.8667869	35647.3739079	318331.972121	205533.833146	115707.807752	71457.9713523	133140.973244	115409.192103	21080.3809765	18238.8679952	96993.0361098	25856.5261917	22281.9953194	35763.6523388	86514.7495655	103412.2724	26154.6177995	45783.1835697
NODE_1367_length_20679_cov_13.075204	3401.99654545	1564.88059756	23232.798658	23941.0497629	9163.15581909	0.0	4249.92649499	27297.797923	4727.216707	4081.82384156	110087.59482	138214.512018	25146.6469789	189006.266845	98244.3399579	154915.574961	148563.858843	123662.310257	134315.207146	58949.0777793
NODE_1368_length_20664_cov_24.120627	96390.826277	31529.1130528	85962.393169	96686.3223645	41234.7149909	17864.8884848	38249.6789348	101002.97618	66034.0327404	56125.6781764	15225.0480649	182488.393002	41312.8236732	121744.191791	44564.9060755	68555.2820709	77865.0107762	61264.5708121	11649.7461799	87823.0718572
NODE_1371_length_20649_cov_25.554191	236827.588185	81543.3002697	59848.0618702	89080.0282514	153486.658017	50791.0267464	75083.45132	220333.107667	188670.734861	58167.2583616	3513.50312367	20980.6186194	16166.0687658	29641.4503462	80015.1193148	27082.1799716	49698.5760216	6902.23684809	3241.65896059	23004.0654756
NODE_1373_length_20643_cov_126.515543	1032543.3384	685706.517309	531973.015476	576445.23338	908711.197916	1587022.29363	782723.360293	569133.88629	666246.524605	774546.305911	160325.211899	131739.289806	359247.811442	170229.370101	131671.007248	28537.3548208	52186.9610121	49845.9677268	67642.3992744	105870.557938
NODE_1375_length_20627_cov_24.892427	40825.4446866	21358.8819058	44144.1534819	37754.936352	34363.3143472	37104.9287657	53834.1871684	50502.9113209	31838.7129951	45922.267698	50361.123217	75589.0283922	73646.7375193	188547.712504	72926.3030868	41846.4606273	51911.4260217	32902.2258929	39619.5476057	64966.7935044
NODE_1378_length_20616_cov_20.027674	164437.122659	92811.8826201	124978.446952	128461.897049	159218.136594	144298.022628	103419.038887	90087.0088961	106741.376227	115032.836363	24595.1558618	20517.1930975	190045.061527	70008.3711899	46089.3401297	17350.6929293	51911.852738	13614.8340424	22225.7754663	37296.0647627
NODE_1383_length_20588_cov_22.837043	30619.9387904	23902.1502422	26719.6486033	43281.546055	32073.4663429	37105.9229957	45335.2080513	55964.3300421	50707.5596027	56128.8224718	33965.4252502	75591.2738205	61074.775551	182089.135504	52670.4528446	34724.5767989	49990.2433788	41979.8975621	36721.5341409	62562.4383335
NODE_1384_length_20584_cov_28.425301	124748.290716	444411.97392	11684.1247976	1841.77414398	180986.557018	48100.3880573	78711.6145699	123185.614225	90802.1885885	100430.957286	32794.3109739	71163.0129835	10777.9452746	39538.8833537	48619.0200771	178075.216219	89175.1283685	54460.5690655	33083.7132597	114297.085797
NODE_1392_length_20526_cov_20.582824	114797.765991	163602.545615	16291.2839068	43265.5463509	137044.685713	158050.429758	31169.2290564	42316.5074372	90930.1639914	72324.7243394	21061.7998343	16429.2518491	6594.03480754	13225.5631082	162032.004269	87682.9932867	85564.2089406	165779.826237	262762.159642	69512.4927694
NODE_1393_length_20517_cov_27.433486	35158.060771	26696.3491443	111531.852494	114651.424126	29834.0194886	23056.8160323	80757.1131506	224774.569762	113213.616601	79073.2436247	37263.2165604	66955.89119	134347.331874	92666.2652486	67598.6472501	42581.0106155	44224.4973374	78290.9299704	43427.6147773	57753.014603
NODE_1403_length_20450_cov_35.284727	111150.295335	93827.5598059	132451.206543	103834.850525	123726.203415	53602.529844	276286.577315	322809.018401	222237.592686	286670.830112	40996.9017621	103678.980666	251511.942549	77585.4502411	99273.3160906	79250.6747583	55764.1603757	82833.6335216	85047.3619124	135967.065859
NODE_1405_length_20439_cov_24.800530	259730.857958	78833.1121062	73197.3747807	69075.4542909	119144.858191	49479.6313803	87845.60506	248455.436179	142704.731	69403.3413822	7028.09730878	22679.9780937	39523.6518427	21551.7275713	61793.059796	24979.2905102	54803.1684258	11175.7003443	6795.89368817	21658.6538965
NODE_1408_length_20418_cov_24.016893	45368.5338376	16784.0370504	38342.1280698	35919.9239873	35514.9550009	54978.165958	56675.3686487	42320.0242072	35381.9091431	48991.3696912	55054.2776367	69121.0324953	84438.3234212	186425.6809	48624.7766825	32947.6326801	40381.9199402	51063.0412355	35759.3427295	68586.8201331
NODE_1410_length_20401_cov_23.991645	908451.683589	160721.455881	26723.6665508	6495.46085867	690833.223618	20617.0601509	42507.0216891	43167.0250547	135080.406899	85264.4418065	2342.77563434	19440.5517249	5389.75338447	8778.82790979	14182.3997017	17809.7294801	63458.140858	23829.7122543	11597.7503293	10829.6269911
NODE_1411_length_20397_cov_8.354292	32892.7104192	106354.170556	119675.970619	124340.540588	44680.903784	31764.9841128	48174.7394938	35494.7905999	54253.1119792	46950.8015058	81506.86459	61574.9670287	95219.2796634	59269.3488021	67555.6946847	34785.1871569	27883.2111689	37446.8157794	45424.6779658	36098.9015693
NODE_1412_length_20395_cov_40.660669	58761.9213944	26460.4247422	36571.9427421	40525.8731906	21767.6601528	164937.151838	52425.525734	46416.3401214	117941.734202	77971.9950843	1173.35004018	92990.5806132	5389.77630522	40949.8043372	5065.1692876	300985.792557	186783.558223	37570.6519554	5825.46002699	31285.7684405
NODE_1415_length_20368_cov_23.117757	165576.544453	525349.615936	33243.591285	31500.7086312	171853.861302	78346.6262107	104965.59742	76752.7095962	99160.6237835	109159.873333	15509.0685532	51956.3337595	36051.4138253	25424.2022361	24313.2747335	39462.0255003	23398.2462214	52552.1492357	28437.3569297	26480.8934959
NODE_1417_length_20364_cov_8.981191	10759.7276982	13967.0053407	51639.3680708	65395.8551827	9201.34857756	12042.2782821	12414.2271754	10465.5014916	20346.8209131	16435.8848001	14056.9745163	19863.6745258	7186.56165785	13701.0027547	18676.4479639	196055.283591	23456.0861282	32175.4290738	462200.793111	48447.5387895
NODE_1419_length_20355_cov_21.042118	3457.56851842	11891.4246532	4706.3499867	11497.3032295	9247.86351492	5544.37288091	5667.7839412	2730.45644125	8353.21782321	6124.20773671	85513.8462371	157521.661939	12808.966531	156997.061467	167155.319392	209271.020023	178168.623528	199329.913526	147862.639919	134322.494756
NODE_1420_length_20351_cov_20.984578	128795.898498	194854.175059	30320.7462977	52926.1158911	147796.457993	157624.020682	22671.1724316	34130.8354618	77844.1572947	83103.1252532	14114.0224428	21601.4559005	8983.28402103	12931.9905377	189663.422968	81882.318226	106877.221426	165423.333434	232436.070722	51083.5398734
NODE_1427_length_20323_cov_13.571443	10048.2241706	6878.56294169	18014.1203602	30396.395738	2797.23265446	4863.61715172	4922.64837941	21844.2058466	1179.48942145	4788.46390252	134090.825765	129432.689582	16170.2791253	189673.896275	111127.615879	134932.566214	133182.234439	130291.882206	111915.205411	73624.3530404
NODE_1429_length_20303_cov_10.316772	9263.18896803	7120.9913871	20957.870014	15659.0403826	17186.3314365	4749.15507662	11081.8952554	4095.85989623	9714.73911674	8783.32197843	65881.3342622	104770.942835	41324.7144333	36642.1867981	75199.4500616	199978.875364	135368.561672	130505.676827	103985.907731	167270.242991
NODE_1432_length_20283_cov_130.044246	1056058.88825	671809.45904	605407.614825	632820.593776	928078.142149	1638444.16913	751016.728719	536565.133114	656991.845498	752298.624886	133549.324614	149057.896435	330603.092972	144415.786083	114482.057135	31917.0276644	36539.8014186	29506.0799687	58960.1158311	108306.144941
NODE_1434_length_20267_cov_21.868395	152517.840629	163555.242688	34434.3336378	36534.2218712	142263.838152	140497.731646	25506.5041331	36918.1168075	97036.4981769	73287.4113488	11877.1252917	11881.5698203	3735.1523772	11191.1997926	186798.777265	85801.1751684	87721.999868	141542.309696	222311.146721	60166.8512329
NODE_1435_length_20264_cov_14.764412	179420.843938	158316.488633	9296.23368956	9839.54713678	150728.381137	66177.3274822	150978.77943	87380.8688018	97951.0704847	152802.762537	109937.966527	50246.3390612	19764.6180284	11924.1920885	59774.6565693	26912.6183771	18274.8708704	6822.64744863	11630.2785217	20468.2027629
NODE_1440_length_20228_cov_39.871958	15881.2482357	43086.4480922	32086.2879215	35021.8609639	36666.5404785	15121.0165348	42511.9608764	122749.55087	40192.8774138	49435.0688859	13090.0454364	241062.653349	116794.3758	377544.199344	16359.9434906	151899.010275	173328.632554	339418.501607	255583.115052	117961.381612
NODE_1442_length_20222_cov_21.814499	131588.013716	215089.149135	46941.8553438	39654.580606	256724.932061	196461.405135	103290.6181	80402.394437	122169.942414	103533.014248	26209.2370477	15101.0909099	79899.2288402	22444.4373137	21927.405412	35314.9800364	101491.088924	105941.623619	26796.3229253	52526.2670802
NODE_1444_length_20221_cov_9.362640	21595.7243412	15312.8086075	71231.8229578	56367.9215086	27201.7626195	7475.74768103	6202.81775343	19115.2088002	20131.4695421	12249.6734249	11805.9891865	30245.1029608	10781.0714864	17244.6072834	18219.9191895	184353.732811	23078.8751014	31777.2712828	473303.037426	49066.7526163
NODE_1443_length_20221_cov_18.789646	4537.51577222	1021.09190584	25565.5477123	22253.7418011	5729.18831872	8247.86322235	12753.6505906	19115.2088002	14154.9037689	16332.910602	167530.209262	110178.605687	73670.7162016	109934.321711	91184.5488815	259163.932023	157705.699044	204282.406733	339277.121375	173298.110524
NODE_1446_length_20202_cov_12.386460	8016.37067745	2563.93862792	16383.3231667	9587.11169821	3496.77080559	5655.86072544	1417.09069623	27811.8059976	7077.56384133	7458.18405079	105395.25062	126807.477841	23359.364688	161205.054118	117366.090423	128354.925461	126083.18764	121409.82284	132055.203655	45343.7282709
NODE_1456_length_20146_cov_106.387985	1134.44811179	3052.145942	96457.8190394	83833.9399947	8109.49831878	0.0	1465.96326164	1365.45815946	2359.29579414	4083.46832131	128876.717218	390659.897383	89231.9476905	504998.859264	382996.285154	929358.097933	2049332.28785	344411.562259	322862.031473	618613.980827
NODE_1457_length_20146_cov_30.020457	43108.893552	31197.510442	97550.4902686	105291.880193	42533.3966871	12398.419914	84207.8626834	208952.746318	89201.8599856	82897.941489	27386.576232	100682.314821	111411.373583	75656.0688957	55484.0526232	48192.0046028	54081.8833801	75599.9304807	55856.1310177	67607.8879412
NODE_1458_length_20143_cov_23.802618	97562.477333	33573.5922418	105755.219767	86597.9464423	30939.672475	13747.1993395	43931.5796858	98312.8814147	54263.7483232	60231.2039492	21088.9664725	177160.861205	39533.1676019	103474.62752	34449.474157	63235.8838584	70202.5442554	64693.2727397	22233.0591458	83043.6990697
NODE_1462_length_20127_cov_19.387754	4537.83821659	2034.77613164	10626.5883642	22818.5765737	10313.3613888	5498.93883591	13387.7876198	11397.5796115	10775.3854329	12265.2692908	153956.407594	129923.2581	53729.3142326	88043.2230397	93490.9475958	268394.813719	164829.070953	153984.323476	283643.584539	173760.012786
NODE_1465_length_20102_cov_16.353220	2683.63926683	7322.79982697	23243.7039318	11070.7493865	10313.5822072	4124.28982561	4251.56829292	18563.8615407	7078.10341119	8502.3335646	116853.059193	124987.393356	39816.8130157	195559.763814	119341.624059	157174.284436	126945.656778	146053.45162	143846.946498	73417.8086018
NODE_1466_length_20098_cov_24.774435	235176.265782	84312.7073207	94137.3112603	105204.84365	122797.380067	45367.2383665	67420.9975146	222324.446594	163291.442173	74960.5778968	4686.60786624	25822.1609933	23361.3853752	26947.5857521	58861.5900749	43643.0474319	61549.6033832	12742.2073523	14558.3781625	32496.5022747
NODE_1467_length_20094_cov_21.800140	111341.168843	180357.042392	24679.6282095	12185.4357629	289778.643875	174366.330471	100993.515489	69067.4042104	115659.195101	99070.406812	9352.40366296	14446.6108056	55708.0883776	6467.43516494	14185.5968048	21024.7187375	65091.7836175	77354.6562293	10979.0812223	48143.123479
NODE_1474_length_20048_cov_23.484620	32901.3583923	20857.5381239	43002.7866633	25797.4030172	32088.249532	46743.6921444	48186.1744319	58719.1010436	31852.8247788	39816.7902063	45696.0694879	73462.5252244	98840.6972091	174628.009001	48637.9980872	54333.0735808	57705.0341839	44267.0540662	34801.9362586	68606.4242814
NODE_1476_length_20047_cov_44.421969	26094.1944593	41715.0921151	76707.7643936	84762.9919444	26358.2235245	17872.6039623	49603.4422381	125631.671194	42470.481427	64343.5142677	55069.6659267	265761.673057	113217.607273	434414.488697	127674.824606	188829.835663	190426.7418	372790.589575	380888.10446	167303.510039
NODE_1483_length_20000_cov_231.107646	557074.59815	106325.679593	503269.319561	728809.599327	277345.81277	226852.231455	2154497.66689	1260461.06385	1012250.66439	1321352.47889	621020.736958	500212.646667	691912.568749	311540.967007	870448.768042	251187.72992	509747.14937	145292.113269	194317.509823	312953.438342
NODE_1484_length_19980_cov_24.810339	149664.292051	504649.5609	39614.3430979	23980.9324996	171911.606161	78368.2704128	158337.606384	86035.021224	119374.279601	131073.77323	38764.3321442	43950.3411862	14377.6495036	22320.9343084	23345.6135938	23598.6890692	21159.6446779	56784.6576432	21483.5448888	53294.7082391
NODE_1486_length_19959_cov_29.608370	56730.3637574	15262.4379227	82525.0948623	98591.1956186	5730.48946096	10999.2263739	35433.1877639	54626.3428994	102644.140284	72492.0279765	16404.8435815	96156.3690556	35944.7511379	34497.1458756	33613.9815611	45428.8924684	127789.428491	31783.663506	9667.81690601	54166.7779838
NODE_1487_length_19956_cov_24.667303	275560.490854	88533.4622517	71740.5062298	79445.5178413	144074.403569	37407.1528543	61646.9227046	213043.256032	160903.687484	64912.8496523	9173.50983319	15290.1965721	29326.4092533	30457.2592086	71061.5502907	23976.5983147	38398.5416981	4609.69282163	3910.4250195	10833.3878385
NODE_1491_length_19943_cov_127.769962	1054063.33762	664431.714369	580008.123832	631177.44397	937521.919343	1541284.16764	854658.238124	527151.058053	725597.160268	791296.157418	161706.854507	130731.142854	341479.682101	169254.008744	118564.462894	19596.9971811	37511.3899278	47676.0932329	55107.2250563	107131.201789
NODE_1492_length_19941_cov_23.655486	37442.5612569	22385.1658316	29058.58169	34092.865613	26360.6947755	45372.3909165	53859.1430757	53261.4661668	46013.5506697	44925.2710351	62104.9037366	57262.4938628	82674.171603	192971.478852	46615.1617895	35630.9722775	46167.9539095	36324.7050411	32871.0256227	55371.2731903
NODE_1493_length_19931_cov_39.929865	556780.062646	174313.24422	83330.6538024	74961.196533	395181.494639	1733798.91265	237386.529042	158108.697094	273519.527514	339798.443779	1295.77097385	1080.4303015	2048.72158859	5390.30952996	1013.38314115	0.0	961.840579194	2270.31591061	0.0	8426.12087743
